url,locale,routeType,sourceFile,status,indexableExpected,canonical,hreflangOk,htmlLang,title,description,h1,schema,sitemapExpected,sitemapFound,bodyLanguageOk,notes
"/kg/categories/aksessuar-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/aksessuar-dung","true","ky","Аксессуарлар оптом Дордой — базар жеткирүүчүлөрү | Dordoi.help","Дордой базарындагы аксессуарлар жеткирүүчүлөрү.","Дордой базарында аксессуарлар оптом","present","true","true","false",""
"/kg/categories/matamen-shyru-furnitura-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/matamen-shyru-furnitura-dung","true","ky","Маталар оптом Дордой — мата жеткирүүчүлөрү | Dordoi.help","Дордой базарындагы маталар жана тигүү фурнитурасы жеткирүүчүлөрү.","Дордой базарында маталар жана тигүү фурнитурасы оптом","present","true","true","false",""
"/kg/categories/ui-textili-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/ui-textili-dung","true","ky","Үй текстили оптом Дордой — жеткирүүчүлөр | Dordoi.help","Дордой базарындагы үй текстили жеткирүүчүлөрү.","Дордой базарында үй текстили оптом","present","true","true","false",""
"/kg/categories/kosmetika-parfumeriya-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/kosmetika-parfumeriya-dung","true","ky","Косметика оптом Дордой — жеткирүүчүлөр | Dordoi.help","Дордой базарындагы косметика жана парфюмерия жеткирүүчүлөрү.","Дордой базарында косметика жана парфюмерия оптом","present","true","true","true",""
"/kg/categories/oynoochuk-baldar-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/oynoochuk-baldar-dung","true","ky","Оюнчуктар оптом Дордой — жеткирүүчүлөр | Dordoi.help","Дордой базарындагы оюнчуктар жана балдар товарлары жеткирүүчүлөрү.","Дордой базарында оюнчуктар жана балдар товарлары оптом","present","true","true","true",""
"/kg/categories/elektronika-mobil-aksessuar-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/elektronika-mobil-aksessuar-dung","true","ky","Электроника оптом Дордой — жеткирүүчүлөр | Dordoi.help","Дордой базарындагы электроника жана мобилдик аксессуарлар жеткирүүчүлөрү.","Дордой базарында электроника жана мобилдик аксессуарлар оптом","present","true","true","false",""
"/kg/categories/oroo-sauda-zhuymosu-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/oroo-sauda-zhuymosu-dung","true","ky","Ооруу жана соода жабдуусу Дордой — жеткирүүчүлөр | Dordoi.help","Дордой базарындагы ооруу жана соода жабдуусу жеткирүүчүлөрү.","Дордой сатуучулары үчүн ооруу жана соода жабдуусу","present","true","true","true",""
"/kg/categories/ui-tovar-turak-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/ui-tovar-turak-dung","true","ky","Үй товарлары оптом Дордой — жеткирүүчүлөр | Dordoi.help","Дордой базарындагы үй товарлары жана турмуштук товарлар жеткирүүчүлөрү.","Дордой базарында үй товарлары жана турмуштук товарлар оптом","present","true","true","true",""
"/kg/categories/avto-tovar-aksessuar-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/avto-tovar-aksessuar-dung","true","ky","Авто товарлар оптом Дордой — жеткирүүчүлөр | Dordoi.help","Дордой базарындагы авто товарлар жана аксессуарлар жеткирүүчүлөрү.","Дордой базарында авто товарлар жана аксессуарлар оптом","present","true","true","true",""
"/kg/categories/sport-turizm-dem-al-dung","kg","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/kg/categories/sport-turizm-dem-al-dung","true","ky","Спорт жана туризм оптом Дордой — жеткирүүчүлөр | Dordoi.help","Дордой базарындагы спорт, туризм жана эс алуу товарлары жеткирүүчүлөрү.","Дордой базарында спорт, туризм жана эс алуу товарлары оптом","present","true","true","true",""
"/kg/blog","kg","blog_hub","app/[locale]/blog/page.tsx","200","true","https://dordoi.help/kg/blog","true","ky","Блог Dordoi.help - Дордой жеткирүүчүлөрү, Жеткирүүчүлөр каталогу, Дордой карго | Dordoi.help","Дордой базары: практикалык гиддер, жеткирүүчүлөрдү издөө, оптом сатып алуу, байер жана карго.","Блог Dordoi.help","present","true","true","false",""
"/kg/blog/dordoi-zhetkiruuchunu-kantip-tabuu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-zhetkiruuchunu-kantip-tabuu","true","ky","Дордой базары: жеткирүүчүнү кантип табуу керек | Dordoi.help","Dordoi.help аркылуу категория тандоо, жеткирүүчүлөрдү салыштыруу, контактка доступ жана коопсуз биринчи текшерүү.","Дордой базары жеткирүүчүсүн кантип табуу керек","present","true","true","false",""
"/kg/blog/dordoi-kargo-kantip-ishteit","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-kargo-kantip-ishteit","true","ky","Дордой карго: Дордойдон жеткирүү кантип иштейт | Dordoi.help","Дордойдон жеткирүүгө даярдануу: жеткирүүчү, байер, партияны текшерүү, карго багыты жана коопсуз макулдашуу.","Дордой карго: жеткирүү кантип иштейт","present","true","true","false",""
"/kg/blog/dordoi-optom-kantip-satyp-aluu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-optom-kantip-satyp-aluu","true","ky","Дордой базары: оптом кантип сатып алуу керек | Dordoi.help","Дордойдон оптом сатып алуу: категория, жеткирүүчү, партия, байер, текшерүү жана жеткирүү кадамдары.","Дордой базары оптом кантип сатып алуу керек","present","true","true","false",""
"/kg/blog/dordoi-zhetkiruuchunu-kantip-teksheruu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-zhetkiruuchunu-kantip-teksheruu","true","ky","Дордой жеткирүүчүсүн кантип текшерүү керек | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой жеткирүүчүсүн кантип текшерүү керек. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой жеткирүүчүсүн кантип текшерүү керек","present","true","true","false",""
"/kg/blog/dordoi-satyp-aluu-chek-baragy","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-satyp-aluu-chek-baragy","true","ky","Дордойдон сатып алуу чек-барагы | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордойдон сатып алуу чек-барагы. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордойдон сатып алуу чек-барагы","present","true","true","false",""
"/kg/blog/dordoi-zhetkiruuchulorun-kantip-salyshtyruu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-zhetkiruuchulorun-kantip-salyshtyruu","true","ky","Дордой жеткирүүчүлөрүн кантип салыштыруу керек | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой жеткирүүчүлөрүн кантип салыштыруу керек. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой жеткирүүчүлөрүн кантип салыштыруу керек","present","true","true","false",""
"/kg/blog/dordoi-zhetkiruuchusuno-kantip-zhazuu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-zhetkiruuchusuno-kantip-zhazuu","true","ky","Дордой жеткирүүчүсүнө кантип жазуу керек | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой жеткирүүчүсүнө кантип жазуу керек. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой жеткирүүчүсүнө кантип жазуу керек","present","true","true","false",""
"/kg/blog/dordoi-aralyktan-kantip-satyp-aluu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-aralyktan-kantip-satyp-aluu","true","ky","Дордойдон аралыктан кантип сатып алуу керек | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордойдон аралыктан кантип сатып алуу керек. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордойдон аралыктан кантип сатып алуу керек","present","true","true","false",""
"/kg/blog/dordoidon-kazakstanga-zhetkiruu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoidon-kazakstanga-zhetkiruu","true","ky","Дордойдон Казакстанга жеткирүү | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордойдон казакстанга жеткирүү. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордойдон Казакстанга жеткирүү","present","true","true","false",""
"/kg/blog/dordoidon-ozbekstanga-zhetkiruu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoidon-ozbekstanga-zhetkiruu","true","ky","Дордойдон Өзбекстанга жеткирүү | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордойдон өзбекстанга жеткирүү. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордойдон Өзбекстанга жеткирүү","present","true","true","false",""
"/kg/blog/dordoidon-tazhikstanga-zhetkiruu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoidon-tazhikstanga-zhetkiruu","true","ky","Дордойдон Тажикстанга жеткирүү | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордойдон тажикстанга жеткирүү. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордойдон Тажикстанга жеткирүү","present","true","true","false",""
"/kg/blog/dordoidon-rossiyaga-zhetkiruu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoidon-rossiyaga-zhetkiruu","true","ky","Дордойдон Россияга жеткирүү | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордойдон россияга жеткирүү. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордойдон Россияга жеткирүү","present","true","true","false",""
"/kg/blog/dordoi-kargo-kancha-ubakyt-alat","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-kargo-kancha-ubakyt-alat","true","ky","Дордой карго канча убакыт алат | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой карго канча убакыт алат. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой карго канча убакыт алат","present","true","true","false",""
"/kg/blog/dordoi-bayer-kim-zhana-emne-uchun-kerek","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-bayer-kim-zhana-emne-uchun-kerek","true","ky","Дордой байери ким жана эмне үчүн керек | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой байери ким жана эмне үчүн керек. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой байери ким жана эмне үчүн керек","present","true","true","false",""
"/kg/blog/dordoi-bayerin-kantip-tandoo","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-bayerin-kantip-tandoo","true","ky","Дордой байерин кантип тандоо керек | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой байерин кантип тандоо керек. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой байерин кантип тандоо керек","present","true","true","false",""
"/kg/blog/kazakstan-uchun-dordoi-bayer","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/kazakstan-uchun-dordoi-bayer","true","ky","Казакстан үчүн Дордой байер | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: казакстан үчүн дордой байер. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Казакстан үчүн Дордой байер","present","true","true","false",""
"/kg/blog/dordoi-bayer-zhe-oz-aldyncha-satyp-aluu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-bayer-zhe-oz-aldyncha-satyp-aluu","true","ky","Дордой: байер же өз алдынча сатып алуу | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой: байер же өз алдынча сатып алуу. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой: байер же өз алдынча сатып алуу","present","true","true","false",""
"/kg/blog/ayaldar-kiyimi-dununon-dordoi","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/ayaldar-kiyimi-dununon-dordoi","true","ky","Дордой аялдар кийими дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой аялдар кийими дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой аялдар кийими дүңүнөн","present","true","true","false",""
"/kg/blog/erkekter-kiyimi-dununon-dordoi","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/erkekter-kiyimi-dununon-dordoi","true","ky","Дордой эркектер кийими дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой эркектер кийими дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой эркектер кийими дүңүнөн","present","true","true","false",""
"/kg/blog/baldar-kiyimi-dununon-dordoi","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/baldar-kiyimi-dununon-dordoi","true","ky","Дордой балдар кийими дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой балдар кийими дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой балдар кийими дүңүнөн","present","true","true","false",""
"/kg/blog/but-kiyim-dununon-dordoi","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/but-kiyim-dununon-dordoi","true","ky","Дордой бут кийим дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой бут кийим дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой бут кийим дүңүнөн","present","true","true","false",""
"/kg/blog/sumkalar-dununon-dordoi","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/sumkalar-dununon-dordoi","true","ky","Дордой сумкалар дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой сумкалар дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой сумкалар дүңүнөн","present","true","true","false",""
"/kg/blog/kezdeme-furnitura-dordoi","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/kezdeme-furnitura-dordoi","true","ky","Дордой кездеме жана фурнитура | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой кездеме жана фурнитура. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой кездеме жана фурнитура","present","true","true","false",""
"/kg/blog/dordoi-dununon-toluk-koldonmo","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-dununon-toluk-koldonmo","true","ky","Дордой дүңүнөн толук колдонмо | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой дүңүнөн толук колдонмо. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой дүңүнөн толук колдонмо","present","true","true","false",""
"/kg/blog/dordoi-onlain-katalog-kantip-koldonuu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-onlain-katalog-kantip-koldonuu","true","ky","Дордой онлайн каталогун кантип колдонуу керек | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой онлайн каталогун кантип колдонуу керек. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой онлайн каталогун кантип колдонуу керек","present","true","true","false",""
"/kg/blog/dordoi-baalary-prais-kantip-taktoo","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-baalary-prais-kantip-taktoo","true","ky","Дордой баалары жана прайс-листтерин кантип тактоо керек | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой баалары жана прайс-листтерин кантип тактоо керек. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой баалары жана прайс-листтерин кантип тактоо керек","present","true","true","false",""
"/kg/blog/dordoi-zhetkiruuchu-kontaktaryn-koopsuz-achuu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-zhetkiruuchu-kontaktaryn-koopsuz-achuu","true","ky","Дордой жеткирүүчүлөрүнүн контакттарын коопсуз ачуу | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой жеткирүүчүлөрүнүн контакттарын коопсуз ачуу. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой жеткирүүчүлөрүнүн контакттарын коопсуз ачуу","present","true","true","false",""
"/kg/blog/trikotazh-dununon-dordoi","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/trikotazh-dununon-dordoi","true","ky","Дордой трикотаж дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой трикотаж дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой трикотаж дүңүнөн","present","true","true","false",""
"/kg/blog/ich-kiyim-korset-dununon-dordoi","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/ich-kiyim-korset-dununon-dordoi","true","ky","Дордой ич кийим жана корсет дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой ич кийим жана корсет дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой ич кийим жана корсет дүңүнөн","present","true","true","false",""
"/kg/blog/kyrgyzstan-toshok-zhabdyk-dununon","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/kyrgyzstan-toshok-zhabdyk-dununon","true","ky","Кыргызстан төшөк жабдык дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: кыргызстан төшөк жабдык дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Кыргызстан төшөк жабдык дүңүнөн","present","true","true","false",""
"/kg/blog/wildberries-uchun-bishkek-zhetkiruuchuloru","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/wildberries-uchun-bishkek-zhetkiruuchuloru","true","ky","Wildberries үчүн Бишкек жеткирүүчүлөрү | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: wildberries үчүн бишкек жеткирүүчүлөрү. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Wildberries үчүн Бишкек жеткирүүчүлөрү","present","true","true","false",""
"/kg/blog/kyrgyzstan-marketpleis-tovarlary-dununon","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/kyrgyzstan-marketpleis-tovarlary-dununon","true","ky","Кыргызстан маркетплейстерине товарлар дүңүнөн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: кыргызстан маркетплейстерине товарлар дүңүнөн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Кыргызстан маркетплейстерине товарлар дүңүнөн","present","true","true","false",""
"/kg/blog/bishkek-tiguu-tsehtary-kiyim-ondurush","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkek-tiguu-tsehtary-kiyim-ondurush","true","ky","Бишкек тигүү цехтары жана кийим өндүрүш | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкек тигүү цехтары жана кийим өндүрүш. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкек тигүү цехтары жана кийим өндүрүш","present","true","true","false",""
"/kg/blog/bishkek-dayar-kiyim-tigu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkek-dayar-kiyim-tigu","true","ky","Бишкек даяр кийим тигүү | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкек даяр кийим тигүү. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкек даяр кийим тигүү","present","true","true","false",""
"/kg/blog/bishkek-optom-bazarlary-zhetkiruuchu-izdoo","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkek-optom-bazarlary-zhetkiruuchu-izdoo","true","ky","Бишкек оптом базарлары жана жеткирүүчүнү кайдан издөө | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкек оптом базарлары жана жеткирүүчүнү кайдан издөө. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкек оптом базарлары жана жеткирүүчүнү кайдан издөө","present","true","true","false",""
"/kg/blog/bishkek-zhetkiruuchuloru-optom-sherik-tabuu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkek-zhetkiruuchuloru-optom-sherik-tabuu","true","ky","Бишкек жеткирүүчүлөрү: оптом шерикти кантип табуу | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкек жеткирүүчүлөрү: оптом шерикти кантип табуу. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкек жеткирүүчүлөрү: оптом шерикти кантип табуу","present","true","true","false",""
"/kg/blog/dordoi-bishkek-zhetkiruuchulor-katalog-kategoriyalar","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/dordoi-bishkek-zhetkiruuchulor-katalog-kategoriyalar","true","ky","Дордой Бишкек: жеткирүүчүлөр, каталог жана категориялар | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: дордой бишкек: жеткирүүчүлөр, каталог жана категориялар. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Дордой Бишкек: жеткирүүчүлөр, каталог жана категориялар","present","true","true","false",""
"/kg/blog/bishkek-optom-bazarlary-dordoi-madina-alamedin","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkek-optom-bazarlary-dordoi-madina-alamedin","true","ky","Бишкектин оптом базарлары: Дордой, Мадина, Аламедин | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкектин оптом базарлары: дордой, мадина, аламедин. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкектин оптом базарлары: Дордой, Мадина, Аламедин","present","true","true","false",""
"/kg/blog/bishkek-kiyim-optom-dordoi-zhetkiruuchulor","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkek-kiyim-optom-dordoi-zhetkiruuchulor","true","ky","Бишкек кийим оптом: Дордой жеткирүүчүлөрү | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкек кийим оптом: дордой жеткирүүчүлөрү. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкек кийим оптом: Дордой жеткирүүчүлөрү","present","true","true","false",""
"/kg/blog/bishkek-tovarlar-optom-dukon-marketpleis","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkek-tovarlar-optom-dukon-marketpleis","true","ky","Бишкек товарлар оптом: дүкөн жана маркетплейс үчүн | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкек товарлар оптом: дүкөн жана маркетплейс үчүн. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкек товарлар оптом: дүкөн жана маркетплейс үчүн","present","true","true","false",""
"/kg/blog/bishkek-zhetkiruuchulor-katalogu-kantip-koldonuu","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkek-zhetkiruuchulor-katalogu-kantip-koldonuu","true","ky","Бишкек жеткирүүчүлөр каталогун кантип колдонуу | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкек жеткирүүчүлөр каталогун кантип колдонуу. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкек жеткирүүчүлөр каталогун кантип колдонуу","present","true","true","false",""
"/kg/blog/bishkekte-optom-satyp-aluu-uchun-bazar-tandoo","kg","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kg/blog/bishkekte-optom-satyp-aluu-uchun-bazar-tandoo","true","ky","Бишкекте оптом сатып алуу үчүн базарды кантип тандоо | Dordoi.help колдонмосу | Dordoi.help","Практикалык колдонмо: бишкекте оптом сатып алуу үчүн базарды кантип тандоо. Каталог, категориялар, байер, карго жана контактка коопсуз доступ.","Бишкекте оптом сатып алуу үчүн базарды кантип тандоо","present","true","true","false",""
"/kg/catalog/postavshik-zhenskoy-odezhdy-a9e9","kg","vendor_sample_locked","app/[locale]/catalog/[slug]/page.tsx","200","true","https://dordoi.help/kg/suppliers/asso-corsets","true","ky","Дордой базарында аялдар кийими жеткирүүчүсү | Dordoi.help","Дордой базарында аялдар кийими жеткирүүчүсү. Сүрөттөмө, категориялар жана шарттар. Байланыш Dordoi.help аркылуу.","Дордой базарында аялдар кийими жеткирүүчүсү","present","false","true","true",""
"/kg/suppliers/asso-corsets","kg","vendor_sample_locked","app/[locale]/suppliers/[seoSlug]/page.tsx","200","true","https://dordoi.help/kg/suppliers/asso-corsets","true","ky","Дордой базарында аялдар кийими жеткирүүчүсү | Dordoi.help","Дордой базарында аялдар кийими жеткирүүчүсү. Сүрөттөмө, категориялар жана шарттар. Байланыш Dordoi.help аркылуу.","Дордой базарында аялдар кийими жеткирүүчүсү","present","false","true","true",""
"/uz","uz","core","app/[locale]/page.tsx","200","true","https://dordoi.help/uz","true","uz","Dordoi.help — Dordoy bozori uchun ulgurji platforma | Dordoi.help","Tovarlar, yetkazib beruvchilar va buyerlar bir joyda. MDH B2B vositasi.","Dordoy bozorining yetkazib beruvchilari, buyerlari va kargosi bitta katalogda","present","true","true","true",""
"/uz/catalog","uz","core","app/[locale]/catalog/page.tsx","200","true","https://dordoi.help/uz/catalog","true","uz","Dordoy yetkazib beruvchilar katalogi — ulgurji sotuvchilar, filtrlar va qidiruv | Dordoi.help","Dordoy bozori yetkazib beruvchilar katalogi: ulgurji kiyim, poyabzal, sumka va to‘qimachilik sotuvchilari. Bishkekdan tovar xarid qilish uchun yetkazib beruvchi, buyer yoki kargo toping.","Dordoy bozori ulgurji yetkazib beruvchilar katalogi","present","true","true","false",""
"/uz/sell","uz","core","app/[locale]/sell/page.tsx","200","true","https://dordoi.help/uz/sell","true","uz","Optom sotish — Dordoi.help | Dordoi.help","Dordoy bozoridan ulgurji savdo: vitrina, arizalar va xaridor kontaktlari qatorlarni kezmasdan.","Optom sotish","present","true","true","true",""
"/uz/suppliers","uz","core","app/[locale]/suppliers/page.tsx","200","true","https://dordoi.help/uz/suppliers","true","uz","Dordoy yetkazib beruvchilari — bozor ulgurji sotuvchilari | Dordoi.help","Dordoy bozori yetkazib beruvchilarini toping: ulgurji kiyim, poyabzal, sumka va to‘qimachilik. Katalog xaridorlarga yetkazib beruvchi, buyer yoki kargo topishga yordam beradi.","Dordoy bozori yetkazib beruvchilari — ulgurji sotuvchilar va kontaktlar","present","true","true","true",""
